"sep=	"
Document type	Open Access	Number	Authors countries	Authors	Title	Journal title	Volume	Pages	Year	Beamline(s)	Facility used	Proposal number	DOI	DOI added	WoS Number
Journal article		ESRF14BA1247	Germany	Barden S., Schomburg B., Conradi J., Backert S., Sewald N., Niemann H.H.	Structure of a three-dimensional domain-swapped dimer of the Helicobacter pylori type IV secretion system pilus protein CagL	Acta Crystallographica D	70	1391-1400	2014	ID14-4	ESRF (Grenoble)		10.1107/S1399004714003150		WOS:000335952500020
Journal article		ESRF14BA1483	Spain/India	Barrán-Berdón A.L., Misra S.K., Datta S., Muñoz-Ubeda M., Kondaiah P., Junquera E., Bhattacharya S., Aicart E.	Cationic gemini lipids containing polyoxyethylene spacers as improved transfecting agents of plasmid DNA in cancer cells	Journal of Materials Chemistry B	2	4640-4652	2014	BM26B	ESRF (Grenoble)	SC-3357	10.1039/c4tb00389f		WOS:000339004600006
Journal article		ESRF14BA9100	Chile/Italy	Barrios A.P., Gómez A.V., Sáez J.E., Ciossani G., Toffolo E., Battaglioli E., Mattevi A., Andrés M.E.	Differential properties of transcriptional complexes formed by the CoREST family	Molecular and Cellular Biology	34	2760-2770	2014	ID29	ESRF (Grenoble)/SLS (PSI) (Villigen)		10.1128/MCB.00083-14		WOS:000338439800016
Journal article		ESRF14BA1962	Australia/UK/Germany	Bartlett S.A., Moulin J., Tromp M., Reid G., Dent A.J., Cibin G., McGuinness D.S., Evans J.	Activation of [CrCl3{R-SN(H)S-R}] catalysts for selective trimerization of ethene: A freeze-quench Cr K-edge XAFS study	ACS Catalysis	4	4201-4204	2014	BM26A	ESRF (Grenoble)/DIAMOND (Didcot)		10.1021/cs501017g		WOS:000344639300048
Journal article		ESRF15BA1168	USA	Barton P.T., Kemei M.C., Gaultois M.W., Moffitt S.L., Darago L.E., Seshadri R., Suchomel M.R., Melot B.C.	Structural distortion below the Néel temperature in spinel GeCo2O4	Physical Review B	90	064105-1-064105-7	2014	ID31	ESRF (Grenoble)		10.1103/PhysRevB.90.064105		WOS:000345739300001
Journal article		ESRF14BA1329	Spain/Norway	Bartual S.G., Straume D., Stamsås G.A., Muñoz I.G., Alfonso C., Martínez-Ripoll M., Håvarstein L.S., Hermoso J.A.	Structural basis of PcsB-mediated cell separation in Streptococcus pneumoniae	Nature Communications	5	3842-1-3842-12	2014	ID29/BM29_BIOSAXS	ESRF (Grenoble)		10.1038/ncomms4842		WOS:000337373500004
Journal article	OA	ESRF14BA1526	Germany/Spain/Italy	Basilico F., Maffini S., Weir J.R., Prumbaum D., Rojas A.M., Zimniak T., De Antoni A., Jeganathan S., Voss B., van Gerwen S., Krenn V., Massimiliano L., Valencia A., Vetter I.R., Herzog F., Raunser S., Pasqualato S., Musacchio A.	The pseudo GTPase CENP-M drives human kinetochore assembly	eLife	3	e02978-1-e02978-28	2014	ID14-4	ESRF (Grenoble)/SLS (PSI) (Villigen)		10.7554/eLife.02978		WOS:000338742900002
Journal article	OA	ESRF14BA1560	UK	Bason J.V., Montgomery M.G., Leslie A.G.W., Walker J.E.	Pathway of binding of the intrinsically disordered mitochondrial inhibitor protein to F1-ATPase	Proceedings of the National Academy of Sciences of the USA	111	11305-11310	2014	ID23-2	ESRF (Grenoble)/SLS (PSI) (Villigen)		10.1073/pnas.1411560111		WOS:000339807200025
Journal article		ESRF14BA9084	Germany/UK/USA	Bassler J., Paternoga H., Holdermann I., Thoms M., Granneman S., Barrio-Garcia C., Nyarko A., Stier G., Clark S.A., Schraivogel D., Kallas M., Beckmann R., Tollervey D., Barbar E.J., Sinning I., Hurt E.	A network of assembly factors is involved in remodeling rRNA elements during preribosome maturation	Journal of Cell Biology	207	481-498	2014	ID14-4/ID23-1	ESRF (Grenoble)		10.1083/jcb.201408111		WOS:000345543900006
Journal article		ESRF14BA1417	Italy	Battocchio C., Fratoddi I., Fontana L., Bodo E., Porcaro F., Meneghini C., Pís I., Nappini S., Mobilio S., Russo M.V., Polzonetti G.	Silver nanoparticles linked by a Pt-containing organometallic dithiol bridge: Study of local structure and interface by XAFS and SR-XPS	Physical Chemistry Chemical Physics	16	11719-11728	2014	BM8	ESRF (Grenoble)		10.1039/c4cp01264j		WOS:000336796800074
Journal article		ESRF14BA1242	Slovakia/Czech Republic/Austria	Bauer J., Ondrovičová G., Najmanová L., Pevala V., Kameník Z., Kostan J., Janata J., Kutejová E.	Structure and possible mechanism of the CcbJ methyltransferase from Streptomyces caelestis	Acta Crystallographica D	70	943-957	2014	ID14-4	ESRF (Grenoble)		10.1107/S139900471303397X		WOS:000333756700004
Journal article	OA	ESRF14BA1716	Germany	Bauer M.	HERFD-XAS and valence-to-core-XES: New tools to push the limits in research with hard X-rays?	Physical Chemistry Chemical Physics	16	13827-13837	2014	ID26	ESRF (Grenoble)		10.1039/c4cp00904e		WOS:000338116700033
Journal article		ESRF14BA9140	Germany/France (not ESRF)	Baumkötter F., Schmidt N., Vargas C., Schilling S., Weber R., Wagner K., Fiedler S., Klug W., Radzimanowski J., Nickolaus S., Keller S., Eggert S., Wild K., Kins S.	Amyloid precursor protein dimerization and synaptogenic function depend on copper binding to the growth factor-like domain	Journal of Neuroscience	34	11159-11172	2014	ID23-2/BM29_BIOSAXS	ESRF (Grenoble)		10.1523/JNEUROSCI.0180-14.2014		WOS:000341018900032
Journal article		ESRF14BA1834	Czech Republic/Poland/USA/UK	Baumlova A., Chalupska D., Rózycki B., Jovic M., Wisniewski E., Klima M., Dubankova A., Kloer D.P., Nencka R., Balla T., Boura E.	The crystal structure of the phosphatidylinositol 4-kinase IIα	EMBO Reports	15	1085-1092	2014	ID14-1/ID14-2/ID14-4/ID23-1	ESRF (Grenoble)/BESSY (Germany)		10.15252/embr.201438841		WOS:000342890700012
Journal article		ESRF14BA1883	UK/Austria/Germany	Bayer B.C., Baehtz C., Kidambi P.R., Weatherup R.S., Mangler C., Kotakoski J., Goddard C.J.L., Caneva S., Cabrero-Vilatela A., Meyer J.C., Hofmann S.	Nitrogen controlled iron catalyst phase during carbon nanotube growth	Applied Physics Letters	105	143111-1-143111-5	2014	BM20	ESRF (Grenoble)		10.1063/1.4897950		WOS:000344343900055
Journal article		ESRF14BA9024	Russia/France (not ESRF)	Bazarkina E.F., Pokrovski G.S., Hazemann J.L.	Structure, stability and geochemical role of palladium chloride complexes in hydrothermal fluids	Geochimica et Cosmochimica Acta	146	107-131	2014	BM30B	ESRF (Grenoble)		10.1016/j.gca.2014.09.024		WOS:000344946000008
Journal article		ESRF14BE1592	UK/USA	Beaven G., Bowyer A., Erskine P., Wood S.P., McCoy A., Coates L., Keegan R., Lebedev A., Hopper D.J., Kaderbhai M.A., Cooper J.B.	Crystallization and preliminary X-ray characterization of the 2,4′-dihydroxyacetophenone dioxygenase from Alcaligenes sp. 4HAP	Acta Crystallographica F	70	823-826	2014	BM14	ESRF (Grenoble)/DIAMOND (Didcot)	MX-1425, MX-7131	10.1107/S2053230X14009649		WOS:000337062500029
Journal article		ESRF14BE1427	Norway	Bekhradnia S., Zhu K., Knudsen K.D., Sande S.A., Nyström B.	Structure, swelling, and drug release of thermoresponsive poly(amidoamine) dendrimer–poly(N-isopropylacrylamide) hydrogels	Journal of Materials Science	49	6102-6110	2014	BM26A	ESRF (Grenoble)		10.1007/s10853-014-8340-y		WOS:000337507100032
Journal article		ESRF14BE1850	UK	Bell G.R., Burrows C.W., Hase T.P.A., Ashwin M.J., McMitchell S.R.C., Sánchez A.M., Aldous J.D.	Epitaxial growth of cubic MnSb on GaAs and InGaAs (111)	SPIN	4	1440025-1-1440025-8	2014	BM28	ESRF (Grenoble)/DIAMOND (Didcot)/NSLS (Brookhaven)		10.1142/S2010324714400256		WOS:000209835500009
Journal article		ESRF14BE1298	Italy	Bellettato M., Bonoldi L., Cruciani G., Flego C., Guidetti S., Millini R., Montanari E., O'Neil Parker Jr W., Zanardi S.	Flexible structure of a thermally stable hybrid aluminosilicate built with only the three-ring unit	Journal of Physical Chemistry C	118	7458-7467	2014	BM1B	ESRF (Grenoble)		10.1021/jp5005133		WOS:000334571700024
Journal article		ESRF14BE1915	France (not ESRF)/Switzerland	Bellinzoni M., Haouz A., Miras I., Magnet S., André-Leroux G., Mukherjee R., Shepard W., Cole S.T., Alzari P.M.	Structural studies suggest a peptidoglycan hydrolase function for the Mycobacterium tuberculosis Tat-secreted protein Rv2525c	Journal of Structural Biology	188	156-164	2014	ID29	ESRF (Grenoble)/Soleil (Orsay)		10.1016/j.jsb.2014.09.003		WOS:000344839100008
Journal article		ESRF14BE1619	France (not ESRF)	Belorusova A.Y., Eberhardt J., Potier N., Stote R.H., Dejaegere A., Rochel N.	Structural insights into the molecular mechanism of vitamin D receptor activation by lithocholic acid involving a new mode of ligand recognition	Journal of Medicinal Chemistry	57	4710-4719	2014	ID29	ESRF (Grenoble)		10.1021/jm5002524		WOS:000337336600022
Journal article		ESRF14BE1573	France (not ESRF)	Bénas P., Auzeil N., Legrand L., Brachet F., Regazzetti A., Riès-Kautt M.	Weak protein–cationic co-ion interactions addressed by X-ray crystallography and mass spectrometry	Acta Crystallographica D	70	2217-2231	2014	ID29	ESRF (Grenoble)/LURE (Orsay)		10.1107/S1399004714011304		WOS:000340246000015
Journal article		ESRF14BE1973	Italy/France (not ESRF)	Bencivenga F., Antonangeli D.	Positive sound dispersion in vitreous GeO2 at high pressure	Physical Review B	90	134310-1-134310-8	2014	ID28	ESRF (Grenoble)		10.1103/PhysRevB.90.134310		WOS:000344021600001
Journal article		ESRF14BE1746	France (not ESRF)	Bénéteau A., Aeby-Gautier E., Geandier G., Weisbecker P., Redjaïmia A., Appolaire B.	Tempering of a martensitic stainless steel: Investigation by in situ synchrotron X-ray diffraction	Acta Materialia	81	30-40	2014	ID15B_HEX	ESRF (Grenoble)		10.1016/j.actamat.2014.07.050		WOS:000345179800004
Journal article		ESRF14BE1878	Belgium/Italy	Benito P., De Nolf W., Nuyts G., Monti M., Fornasari G., Basile F., Janssens K., Ospitali F., Scavetta E., Tonelli D., Vaccari A.	Role of coating-metallic support interaction in the properties of electrosynthesized Rh-based structured catalysts	ACS Catalysis	4	3779-3790	2014	ID21	ESRF (Grenoble)/SLS (PSI) (Villigen)		10.1021/cs501079k		WOS:000345735200053
Book chapter		ESRF14BE1237	Germany	Berdermann E.	Diamond for particle and photon detection in extreme conditions					ID21	ESRF (Grenoble)		10.1016/B978-0-08-096527-7.00054-4		
Journal article		ESRF14BE1077	Italy	Bernasconi A., Dapiaggi M., Gualtieri A.F.	Accuracy in quantitative phase analysis of mixtures with large amorphous contents. The case of zircon-rich sanitary-ware glazes	Journal of Applied Crystallography	47	136-145	2014	ID31	ESRF (Grenoble)	HS-4665	10.1107/S1600576713029270		WOS:000330485100019
Journal article	OA	ESRF14BE1388	Sweden	Berntsson R.P.A., Odegrip R., Sehlén W., Skaar K., Svensson L.M., Massad T., Högbom M., Haggård-Ljungquist E., Stenmark P.	Structural insight into DNA binding and oligomerization of the multifunctional Cox protein of bacteriophage P2	Nucleic Acids Research	42	2725-2735	2014	ID14-2	ESRF (Grenoble)/BESSY (Germany)/MAX-Lab (Lund)/SLS (PSI) (Villigen)		10.1093/nar/gkt1119		WOS:000332381000059
Book chapter		ESRF15BE1161	UK	Berrisford J.M., Baradaran R., Sazanov L.A.	Entire respiratory complex I from Thermus Thermophilus					ID29	ESRF (Grenoble)		10.1002/9781119951438.eibc2266		
Journal article		ESRF14BE1779	Finland/Sweden/UK/USA	Berry A.A., Yang Y., Pakharukova N., Garnett J.A., Lee W.C., Cota E., Marchant J., Roy S., Tuittila M., Liu B., Inman K.G., Ruiz-Perez F., Mandomando I., Nataro J.P., Zavialov A.V., Matthews S.	Structural insight into host recognition by aggregative adherence fimbriae of enteroaggregative Escherichia coli	PLoS Pathogens	10	e1004404-1-e1004404-15	2014	ID23-1	ESRF (Grenoble)/DIAMOND (Didcot)		10.1371/journal.ppat.1004404		WOS:000343014600052
Journal article		ESRF14BE1061	France (not ESRF)	Bertrand L., Vichi A., Doucet J., Walter P., Blanchard P.	The fate of archaeological keratin fibres in a temperate burial context: Microtaphonomy study of hairs from Marie de Bretagne (15th c., Orléans, France)	Journal of Archaeological Science	42	487-499	2014	ID13/ID22	ESRF (Grenoble)/Soleil (Orsay)		10.1016/j.jas.2013.11.028		WOS:000332133100043
Journal article	OA	ESRF14BE1857	The Netherlands	Besselink R., ten Elshof J.E.	Mass-fractal growth in niobia/silsesquioxane mixtures: A small-angle X-ray scattering study	Journal of Applied Crystallography	47	1606-1613	2014	BM26B	ESRF (Grenoble)		10.1107/S1600576714017105		WOS:000342845900013
Journal article	OA	ESRF15BE1238	France (not ESRF)/UK/Russia	Beutier G., Collins S.P., Ovchinnikova E.N., Nisbet G., Dmitrienko V.E.	Phase transition of KDP observed by resonant X-ray diffraction at forbidden reflections	Journal of Physics : Conference Series	519	012006-1-012006-10	2014	BM28	ESRF (Grenoble)		10.1088/1742-6596/519/1/012006		WOS:000339282300006
Journal article	OA	ESRF14BE1396	Austria/Brazil	Bezerra G.A., Viertlmayr R., Moura T.R., Delatorre P., Rocha B.A.M., Santiago do Nascimento K., Figueiredo J.G., Bezerra I.G., Teixeira C.S., Simoes R.C., Nagano C.S., Nunes de Alencar N.M., Gruber K., Cavada B.S.	Structural studies of an anti-inflammatory lectin from Canavalia boliviana seeds in complex with dimannosides	PloS One	9	e97015-1-e97015-12	2014	BM14	ESRF (Grenoble)/LNLS (Campinas SP)/SLS (PSI) (Villigen)/HASYLAB (Hambourg)		10.1371/journal.pone.0097015		WOS:000336914100009
Journal article	OA	ESRF14BH1836	India	Bhukya H., Bhujbalrao R., Bitra A., Anand R.	Structural and functional basis of transcriptional regulation by TetR family protein CprB from S. coelicolor A3(2)	Nucleic Acids Research	42	10122-10133	2014	BM14	ESRF (Grenoble)		10.1093/nar/gku587		WOS:000343220300054
Journal article	OA	ESRF14BI1893	France (not ESRF)/Germany/Poland	Biela A., Coste F., Culard F., Guérin M., Goffinont S., Gasteiger K., Cieśla J., Winczura A., Kazimierczuk Z., Gasparutto D., Carell T., Tudek B., Castaing B.	Zinc finger oxidation of Fpg/Nei DNA glycosylases by 2-thioxanthine: Biochemical and X-ray structural characterization	Nucleic Acids Research	42	10748-10761	2014	ID23-1	ESRF (Grenoble)/Soleil (Orsay)		10.1093/nar/gku613		WOS:000344647700049
Journal article		ESRF14BI1043	UK	Bingham P.A., Hannant O.M., Reeves-McLaren N., Stennett M.C., Hand R.J.	Selective behaviour of dilute Fe3+ ions in silicate glasses: An Fe K-edge EXAFS and XANES study	Journal of Non-Crystalline Solids	387	47-56	2014	BM29	BESSY (Germany)/ESRF (Grenoble)/SRS (Daresbury)		10.1016/j.jnoncrysol.2013.12.034		WOS:000333778500009
Journal article		ESRF14BI1629	France (not ESRF)/Germany	Biniek L., Pouget S., Djurado D., Gonthier E., Tremel K., Kayunkid N., Zaborova E., Crespo-Monteiro N., Boyron O., Leclerc N., Ludwigs S., Brinkmann M.	High-temperature rubbing: A versatile method to align π-conjugated polymers without alignment substrate	Macromolecules	47	3871-3879	2014	BM2	ESRF (Grenoble)	HC-113	10.1021/ma500762x		WOS:000338089400014
Journal article	OA	ESRF14BI9139	Israel	Biran S., Gat Y., Fass D.	The Eps1p protein disulfide isomerase conserves classic thioredoxin superfamily amino acid motifs but not their functional geometries	PloS One	9	e113431-1-e113431-14	2014	ID23-1/ID29	ESRF (Grenoble)		10.1371/journal.pone.0113431		WOS:000347114900044
Journal article		ESRF14BI1747	Canada	Bird M.B., Butler S.L., Hawkes C.D., Kotzer T.	Numerical modeling of fluid and electrical currents through geometries based on synchrotron X-ray tomographic images of reservoir rocks using Avizo and COMSOL	Computers & Geosciences	73	6-16	2014		ESRF (Grenoble)		10.1016/j.cageo.2014.08.009		WOS:000345729600002
Journal article	OA	ESRF14BI1823	France (not ESRF)/Switzerland	Birol M., Enchev R.I., Padilla A., Stengel F., Aebersold R., Betzi S., Yang Y., Hoh F., Peter M., Dumas C., Echalier A.	Structural and biochemical characterization of the Cop9 signalosome CSN5/CSN6 heterodimer	PloS One	9	e105688-1-e105688-13	2014	ID29	ESRF (Grenoble)		10.1371/journal.pone.0105688		WOS:000341106100109
Journal article		ESRF14BI9120	Germany	Birth D., Kao W.C., Hunte C.	Structural analysis of atovaquone-inhibited cytochrome bc1 complex reveals the molecular basis of antimalarial drug action	Nature Communications	5	4029-1-4029-11	2014	ID14	ESRF (Grenoble)/SLS (PSI) (Villigen)		10.1038/ncomms5029		WOS:000338837300004
Journal article		ESRF14BI1870	Germany	Bischoff M., Sippel C., Bracher A., Hausch F.	Stereoselective construction of the 5-hydroxy diazabicyclo[4.3.1]decane-2-one scaffold, a privileged motif for FK506-binding proteins	Organic Letters	16	5254-5257	2014	ID29	ESRF (Grenoble)		10.1021/ol5023195		WOS:000343526200006
Journal article		ESRF14BI9085	France (not ESRF)/Germany/UK	Bizarro J., Charron C., Boulon S., Westman B., Pradet-Balade B., Vandermoere F., Chagot M.E., Hallais M., Ahmad Y., Leonhardt H., Lamond A., Manival X., Branlant C., Charpentier B., Verheggen C., Bertrand E.	Proteomic and 3D structure analyses highlight the C/D box snoRNP assembly mechanism and its control	Journal of Cell Biology	207	463-480	2014	ID14-4	ESRF (Grenoble)	MX-1686	10.1083/jcb.201404160		WOS:000345543900005
Journal article		ESRF14BL1527	France (not ESRF)	Blanchard B., Imberty A., Varrot A.	Secondary sugar binding site identified for LecA lectin from Pseudomonas aeruginosa	Proteins: Structure, Function and Bioinformatics	82	1060-1065	2014	ID14-2	ESRF (Grenoble)		10.1002/prot.24430		WOS:000335955300015
Journal article		ESRF14BL1284	Spain/UK	Blanco B., Sedes A., Peón A., Otero J.M., van Raaij M.J., Thompson P., Hawkins A.R., González-Bello C.	Exploring the water-binding pocket of the type II dehydroquinase enzyme in the structure-based design of inhibitors	Journal of Medicinal Chemistry	57	3494-3510	2014	ID23-2/ID29	ESRF (Grenoble)/ALBA (Barcelona)		10.1021/jm500175z		WOS:000335113900024
Journal article		ESRF14BL9155	France (not ESRF)	Blandin J.J.	Some guidelines for promoting high temperature deformation of metallic alloys	Materialwissenschaft und Werkstofftechnik	45	793-798	2014		ESRF (Grenoble)		10.1002/mawe.201400283		WOS:000342993700002
Journal article		ESRF14BL1071	Germany	Blanke A., Wesener T.	Revival of forgotten characters and modern imaging techniques help to produce a robust phylogeny of the Diplopoda (Arthropoda, Myriapoda)	Arthropod Structure & Development	43	63-75	2014	ID19	ESRF (Grenoble)/HASYLAB (Hambourg)/SLS (PSI) (Villigen)		10.1016/j.asd.2013.10.003		WOS:000331508800007
Journal article		ESRF14BL1748	Germany/USA	Blankenfeldt W., Parsons J.F.	The structural biology of phenazine biosynthesis	Current Opinion in Structural Biology	29	26-33	2014		BESSY (Germany)/ESRF (Grenoble)/HASYLAB (Hambourg)/NSLS (Brookhaven)/SLS (PSI) (Villigen)		10.1016/j.sbi.2014.08.013		WOS:000348016600006
